"crop","Gen_sp","Nest_place","Sociality","Parasitic","ITfam","PDrar20","tongue","pol_mean"
"bb","Bombus_bimaculatus","cavity","Eusocial","No",4.17084290364127,1218.91877064163,9.48673224225145,38.63636364
"bb","Colletes_inaequalis","soil","Solitary","No",2.91952279007582,783.723542636528,2.6977356251107,19
"bb","Lasioglossum_leucocomum","soil","Eusocial","No",1.28010882652665,1609.01653380776,2.03206313807895,7.5
"bb","Habropoda_laboriosa","soil","Solitary","No",3.84088888888889,884,9.1682182413125,28.58823529
"bb","Andrena_cressonii","soil","Solitary","No",2.47149999997764,1949.6020711018,2.67082388067781,12.85714286
"bb","Andrena_bradleyi","soil","Solitary","No",2.02401842935112,452.206952278354,2.24954128648269,21.76
"bb","Xylocopa_virginica","wood","fac_social","No",6.06866666666667,1192.71156756987,7.305975,25.61538462
